Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,cancelled_Rides_by_Customer,cancelled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
09-07-2026 12:38,12:38:21 PM,CNR4125976463,Canceled by Customer,CID6697823,Bike,Pisoli,Tathawade,,,Driver is not moving towards pickup location,,,,,,,,
19-07-2026 08:11,08:11:37 AM,CNR6463515664,Canceled by Customer,CID1651565,Bike,Hadapsar,Dighi,,,Wrong Address,,,,,,,,
15-07-2026 12:45,12:45:17 PM,CNR6543960607,Success,CID4179634,Prime Plus,Hadapsar,Aundh,225,68,,,No,,934,Cash,34,1,3
18-07-2026 15:30,03:30:45 PM,CNR1610437417,Success,CID7717541,Bike,Wanowrie,Chinchwad,116,23,,,No,,164,UPI,6,1,5
17-07-2026 08:04,08:04:09 AM,CNR2828436593,Canceled by Driver,CID4419504,Auto,Shivajinagar,Tathawade,,,,More than permitted people in there,,,,,,,
28-07-2026 06:31,06:31:43 AM,CNR6360929340,Driver not found,CID1189751,Prime Sedan,Pisoli,Chakan,,,,,,,,,,,
28-07-2026 23:48,11:48:05 PM,CNR9514808729,Canceled by Driver,CID6435042,Prime SUV,Kharadi,Kondhwa,,,,Customer related issue,,,,,,,
05-07-2026 16:31,04:31:36 PM,CNR2383384352,Success,CID9139578,Bike,Kharadi,Bavdhan,116,78,,,No,,120,Credit Card,4,2,5
11-07-2026 21:35,09:35:36 PM,CNR6498089697,Success,CID4013365,Prime Plus,Wakad,Undri,47,60,,,No,,1396,UPI,35,4.5,2.5
24-07-2026 15:01,03:01:33 PM,CNR5764544575,Success,CID7324298,Mini,Katraj,Pirangut,54,93,,,No,,390,UPI,12,3.5,5
22-07-2026 08:31,08:31:51 AM,CNR1622804451,Success,CID7386192,Bike,Punawale,Kondhwa,46,129,,,No,,77,UPI,3,3.8,4
20-07-2026 01:46,01:46:35 AM,CNR2444540719,Success,CID4691111,Mini,Moshi,Vishrantwadi,221,62,,,No,,506,UPI,24,4.8,3.2
31-07-2026 19:32,07:32:31 PM,CNR7255314735,Canceled by Customer,CID9567121,Prime Sedan,Wagholi,Wakad,,,Change of plans,,,,,,,,
11-07-2026 09:02,09:02:35 AM,CNR4675403723,Success,CID6939159,Auto,Tathawade,Kharadi,72,70,,,No,,234,UPI,9,4.2,3.8
17-07-2026 16:59,04:59:06 PM,CNR9478905049,Canceled by Driver,CID7559205,eBike,Sinhagad Road,Undri,,,,Personal & Car related issues,,,,,,,
31-07-2026 19:32,07:32:27 PM,CNR2910356330,Canceled by Driver,CID4322941,Prime Sedan,Pashan,Keshav Nagar,,,,Customer related issue,,,,,,,
22-07-2026 01:40,01:40:44 AM,CNR9723353477,Success,CID3868923,Auto,Wakad,Baner,49,91,,,No,,290,UPI,16,5,2.5
20-07-2026 13:10,01:10:18 PM,CNR7969244503,Canceled by Driver,CID6754733,Auto,Dhayari,Warje,,,,The customer was coughing/sick,,,,,,,
05-07-2026 00:14,12:14:14 AM,CNR4519629800,Success,CID8885458,Prime Sedan,Bibwewadi,Viman Nagar,164,79,,,No,,866,UPI,22,3.8,4.8
09-07-2026 13:44,01:44:44 PM,CNR6796742385,Canceled by Driver,CID6253835,Auto,Dhanori,Yerawada,,,,Personal & Car related issues,,,,,,,
12-07-2026 08:09,08:09:24 AM,CNR6705669762,Success,CID3546402,Mini,Vishrantwadi,Warje,283,68,,,No,,272,UPI,7,2,1
15-07-2026 01:04,01:04:00 AM,CNR4978047642,Success,CID6937994,Bike,Vishrantwadi,Undri,300,101,,,No,,149,UPI,11,3,2.5
16-07-2026 01:51,01:51:06 AM,CNR5259655739,Success,CID9263716,eBike,Pisoli,Narhe,274,42,,,No,,74,Debit Card,3,4.5,4
28-07-2026 23:07,11:07:56 PM,CNR9142787759,Success,CID6593047,Auto,Chakan,Koregaon Park,162,148,,,No,,275,UPI,15,4.7,3.2
04-07-2026 16:28,04:28:41 PM,CNR7590383264,Success,CID6492580,Mini,Shivajinagar,Karve Nagar,221,65,,,No,,687,Credit Card,23,2.5,4.5
09-07-2026 12:12,12:12:56 PM,CNR3426425780,Success,CID5970991,Prime Sedan,Tathawade,Pimpri,171,139,,,No,,510,Credit Card,20,3.8,3.5
05-07-2026 20:37,08:37:02 PM,CNR9928069678,Driver not found,CID6883299,Mini,Bibwewadi,Dhanori,,,,,,,,,,,
24-07-2026 22:59,10:59:09 PM,CNR5028550719,Success,CID2839805,Prime Plus,Pashan,Chinchwad,190,24,,,No,,1009,UPI,29,1,3.2
31-07-2026 05:48,05:48:50 AM,CNR7585821029,Canceled by Driver,CID1157279,Auto,Wanowrie,Koregaon Park,,,,More than permitted people in there,,,,,,,
28-07-2026 11:06,11:06:04 AM,CNR2527593431,Success,CID1761050,Bike,Hadapsar,Camp,301,59,,,No,,122,Debit Card,8,2.5,3.2
23-07-2026 01:19,01:19:00 AM,CNR7179527605,Success,CID4213316,Auto,Pisoli,Chakan,116,97,,,No,,155,UPI,7,3.2,2
01-07-2026 07:45,07:45:48 AM,CNR1452726122,Success,CID6535238,Prime Sedan,Ambegaon,Chinchwad,106,24,,,No,,234,Credit Card,8,4.2,4.5
11-07-2026 16:32,04:32:52 PM,CNR1325791320,Driver not found,CID6598430,Mini,Akurdi,Dhanori,,,,,,,,,,,
26-07-2026 15:41,03:41:10 PM,CNR2912935529,Success,CID8916144,Prime Plus,Hinjawadi,Fatima Nagar,84,79,,,No,,815,UPI,20,3.2,4.7
20-07-2026 07:47,07:47:11 AM,CNR3615322499,Success,CID2798599,Prime Plus,Koregaon Park,Wakad,154,21,,,No,,570,UPI,20,3,3.2
07-07-2026 15:59,03:59:42 PM,CNR2750256862,Driver not found,CID8204980,Bike,Ambegaon,Sinhagad Road,,,,,,,,,,,
15-07-2026 13:50,01:50:07 PM,CNR7993011731,Success,CID9437893,Mini,Kondhwa,Wakad,79,83,,,No,,164,Debit Card,6,3.2,3.8
04-07-2026 01:34,01:34:17 AM,CNR3209659317,Canceled by Driver,CID3773478,Auto,Katraj,Vadgaon Budruk,,,,More than permitted people in there,,,,,,,
17-07-2026 04:31,04:31:07 AM,CNR7981002159,Success,CID1661733,Auto,Viman Nagar,Kondhwa,64,66,,,No,,159,Cash,4,5,4.8
28-07-2026 08:47,08:47:08 AM,CNR5609075575,Success,CID1075667,eBike,Ambegaon,Kondhwa,142,78,,,No,,66,UPI,2,4,2.5
02-07-2026 01:53,01:53:30 AM,CNR7615500119,Success,CID1647274,Auto,Keshav Nagar,Lohegaon,236,104,,,No,,80,UPI,2,3.8,2.5
19-07-2026 18:48,06:48:14 PM,CNR7616613479,Success,CID6813020,Prime SUV,Kondhwa,Bhosari,301,109,,,No,,1968,Cash,41,3,4
08-07-2026 13:14,01:14:29 PM,CNR6876734746,Success,CID6743484,Auto,Vishrantwadi,Viman Nagar,185,117,,,No,,140,Cash,6,4.2,3.8
31-07-2026 02:12,02:12:56 AM,CNR9973323820,Driver not found,CID1714957,Prime Sedan,Kalyani Nagar,Karve Nagar,,,,,,,,,,,
03-07-2026 00:59,12:59:34 AM,CNR9618603540,Success,CID9084802,Prime Plus,Akurdi,Fatima Nagar,149,51,,,No,,859,Debit Card,23,4,3.8
19-07-2026 13:44,01:44:09 PM,CNR4006572918,Success,CID5176187,eBike,Pisoli,Ravet,299,34,,,No,,124,UPI,4,3.2,2
09-07-2026 21:19,09:19:46 PM,CNR6637456387,Success,CID9628359,Auto,Chinchwad,Hadapsar,180,116,,,No,,170,UPI,8,1,4.7
27-07-2026 15:36,03:36:42 PM,CNR9954093390,Success,CID6480755,Prime Plus,Bavdhan,Keshav Nagar,59,70,,,No,,908,Credit Card,33,4,3.5
05-07-2026 07:41,07:41:19 AM,CNR7785772433,Success,CID6723018,Bike,Wakad,Dighi,68,116,,,No,,247,Credit Card,12,5,3.8
13-07-2026 14:19,02:19:37 PM,CNR6684141272,Success,CID9881159,Auto,Yerawada,Hinjawadi,60,38,,,No,,245,Cash,13,3.8,3.8
06-07-2026 05:15,05:15:45 AM,CNR4339045733,Success,CID3618596,Mini,Punawale,Pashan,85,113,,,No,,240,UPI,10,1,4.7
25-07-2026 13:33,01:33:29 PM,CNR9514647661,Canceled by Driver,CID5337374,Bike,Kothrud,Koregaon Park,,,,More than permitted people in there,,,,,,,
11-07-2026 21:24,09:24:16 PM,CNR8138616430,Driver not found,CID8185444,eBike,Vadgaon Budruk,Pirangut,,,,,,,,,,,
06-07-2026 07:14,07:14:48 AM,CNR2748006105,Success,CID7225792,Auto,Kalyani Nagar,Ambegaon,27,43,,,No,,80,UPI,2,3,4.8
23-07-2026 06:00,06:00:04 AM,CNR1840333206,Success,CID6155473,Auto,Shivajinagar,Vadgaon Budruk,29,76,,,No,,80,Credit Card,2,4,4.7
26-07-2026 05:53,05:53:29 AM,CNR1155075505,Driver not found,CID1118962,Prime Plus,Yerawada,Keshav Nagar,,,,,,,,,,,
15-07-2026 18:02,06:02:01 PM,CNR4644868184,Success,CID3731013,Bike,Magarpatta,Vadgaon Budruk,136,106,,,No,,113,UPI,7,4.7,2
12-07-2026 02:43,02:43:38 AM,CNR6562882133,Success,CID5916933,Mini,Kothrud,Warje,97,46,,,No,,562,Credit Card,17,2,4.2
20-07-2026 03:24,03:24:44 AM,CNR2912037743,Success,CID8907975,Mini,Ambegaon,Wakad,218,149,,,No,,278,Cash,12,5,1
20-07-2026 15:50,03:50:14 PM,CNR4009288295,Success,CID5307745,Prime Plus,Shivajinagar,Magarpatta,304,104,,,No,,414,UPI,14,4.8,1
21-07-2026 01:55,01:55:29 AM,CNR8905363681,Success,CID7281101,Prime Sedan,Ravet,Punawale,183,64,,,No,,694,Credit Card,28,3.8,3
10-07-2026 08:54,08:54:57 AM,CNR1291424565,Success,CID6847098,Mini,Punawale,Chakan,304,19,,,No,,581,UPI,19,4.8,3
30-07-2026 12:25,12:25:38 PM,CNR7194674877,Driver not found,CID4627902,Mini,Aundh,Moshi,,,,,,,,,,,
07-07-2026 11:13,11:13:44 AM,CNR9874509825,Canceled by Driver,CID5145839,Auto,Bavdhan,Viman Nagar,,,,Personal & Car related issues,,,,,,,
12-07-2026 11:27,11:27:58 AM,CNR4819332938,Canceled by Customer,CID5401051,Bike,Lohegaon,Kondhwa,,,Wrong Address,,,,,,,,
10-07-2026 01:28,01:28:49 AM,CNR1914222122,Success,CID2278658,Auto,Fatima Nagar,Chinchwad,270,114,,,No,,375,Credit Card,15,3.8,4.5
29-07-2026 13:43,01:43:31 PM,CNR1289980661,Success,CID1635284,Mini,Pisoli,Bhosari,126,117,,,No,,373,Cash,17,4.8,4.8
26-07-2026 14:13,02:13:42 PM,CNR1139791220,Driver not found,CID8736971,Mini,Shivajinagar,Pirangut,,,,,,,,,,,
25-07-2026 11:27,11:27:53 AM,CNR3637695832,Success,CID1056122,Prime SUV,Dighi,Narhe,261,86,,,No,,1752,UPI,38,2.5,4.2
01-07-2026 18:30,06:30:34 PM,CNR1252221469,Success,CID8591185,Mini,Magarpatta,Kondhwa,30,101,,,No,,202,Cash,8,3.5,4.8
22-07-2026 03:43,03:43:17 AM,CNR6275626418,Canceled by Driver,CID8816906,Prime Plus,Wanowrie,Pimpri,,,,Personal & Car related issues,,,,,,,
08-07-2026 03:49,03:49:28 AM,CNR1184678594,Driver not found,CID1764798,Prime Plus,Undri,Wagholi,,,,,,,,,,,
31-07-2026 08:09,08:09:20 AM,CNR4211621320,Success,CID4404804,Prime Plus,Pirangut,Chinchwad,257,100,,,No,,1328,UPI,38,3.2,4.7
17-07-2026 01:51,01:51:57 AM,CNR3852167570,Canceled by Driver,CID6766991,Prime Plus,Tathawade,Kalyani Nagar,,,,Customer related issue,,,,,,,
18-07-2026 14:13,02:13:11 PM,CNR7069816967,Success,CID3587079,Mini,Wagholi,Magarpatta,295,149,,,No,,183,Credit Card,5,1,2
11-07-2026 16:05,04:05:11 PM,CNR2940348479,Canceled by Driver,CID5000190,Auto,Yerawada,Swargate,,,,Personal & Car related issues,,,,,,,
17-07-2026 14:10,02:10:45 PM,CNR2090229771,Success,CID7668305,Auto,Baner,Akurdi,266,42,,,No,,130,UPI,3,3.8,3.2
24-07-2026 01:42,01:42:53 AM,CNR9730650502,Driver not found,CID6764596,Prime Sedan,Vishrantwadi,Wakad,,,,,,,,,,,
18-07-2026 04:02,04:02:16 AM,CNR6374745195,Driver not found,CID3218982,Prime Sedan,Baner,Narhe,,,,,,,,,,,
20-07-2026 19:04,07:04:19 PM,CNR5173930085,Success,CID9220645,Auto,Pirangut,Hadapsar,169,83,,,No,,260,UPI,14,2.5,3.8
15-07-2026 03:58,03:58:52 AM,CNR9265637441,Success,CID1426107,Bike,Dighi,Dhayari,127,26,,,No,,149,UPI,11,4.2,2.5
23-07-2026 05:02,05:02:29 AM,CNR3219695324,Success,CID6701226,Mini,Magarpatta,Dhayari,52,116,,,No,,297,Credit Card,13,2.5,5
28-07-2026 04:21,04:21:58 AM,CNR6356036542,Success,CID1588991,Prime Sedan,Ravet,Warje,293,133,,,No,,602,UPI,24,3.2,4.5
03-07-2026 20:15,08:15:48 PM,CNR9855713888,Success,CID3478335,Prime Sedan,Pimpri,Ravet,281,117,,,No,,939,Cash,29,3,3
04-07-2026 06:19,06:19:29 AM,CNR2278548557,Canceled by Driver,CID4513055,Mini,Fatima Nagar,Lohegaon,,,,More than permitted people in there,,,,,,,
22-07-2026 07:47,07:47:03 AM,CNR1236289621,Success,CID8175935,Mini,Dhayari,Bibwewadi,85,59,,,No,,202,UPI,8,3.8,3.5
12-07-2026 12:31,12:31:00 PM,CNR8135018765,Success,CID7586123,Prime SUV,Yerawada,Hadapsar,254,48,,,No,,944,Debit Card,17,4.2,3.5
10-07-2026 03:02,03:02:58 AM,CNR3776643228,Success,CID5772402,Bike,Camp,Wakad,166,83,,,No,,163,Credit Card,6,1,4.8
06-07-2026 08:51,08:51:44 AM,CNR8878000723,Canceled by Driver,CID8921979,Prime Sedan,Akurdi,Swargate,,,,Customer related issue,,,,,,,
18-07-2026 20:36,08:36:38 PM,CNR6481388609,Success,CID3473370,Mini,Punawale,Warje,69,57,,,No,,658,UPI,25,1,4.8
11-07-2026 14:01,02:01:13 PM,CNR8777373331,Success,CID8402797,Auto,Swargate,Wakad,28,43,,,No,,305,Credit Card,11,3.8,3
17-07-2026 01:53,01:53:35 AM,CNR3796582132,Success,CID6651893,Prime SUV,Bibwewadi,Tathawade,301,100,,,No,,1870,UPI,45,1,3.5
30-07-2026 05:13,05:13:07 AM,CNR1013613847,Success,CID1285916,Auto,Vishrantwadi,Chakan,116,104,,,No,,125,Credit Card,5,2,3.2
24-07-2026 18:59,06:59:42 PM,CNR9693121868,Success,CID9321957,Auto,Shivajinagar,Chinchwad,211,102,,,No,,332,UPI,11,4.2,4.2
25-07-2026 18:29,06:29:46 PM,CNR7615171850,Success,CID6509455,Auto,Fatima Nagar,Kharadi,111,28,,,No,,436,Cash,15,3.8,3.8
05-07-2026 22:04,10:04:20 PM,CNR6660862545,Driver not found,CID3716444,Prime Plus,Pirangut,Wakad,,,,,,,,,,,
11-07-2026 00:14,12:14:04 AM,CNR7589166289,Driver not found,CID5175129,Bike,Warje,Magarpatta,,,,,,,,,,,
04-07-2026 21:25,09:25:16 PM,CNR4306416005,Driver not found,CID4284902,Mini,Dhankawadi,Warje,,,,,,,,,,,
31-07-2026 08:07,08:07:23 AM,CNR9611263837,Success,CID3803296,Auto,Lohegaon,Bavdhan,308,16,,,No,,401,UPI,15,4.7,4.8
22-07-2026 08:24,08:24:55 AM,CNR4371163720,Driver not found,CID4532245,Auto,Akurdi,Bibwewadi,,,,,,,,,,,
01-07-2026 09:59,09:59:55 AM,CNR9017529752,Success,CID7079465,Prime Plus,Karve Nagar,Wagholi,153,149,,,No,,908,Credit Card,33,3,2
15-07-2026 21:55,09:55:44 PM,CNR4830652664,Success,CID8693201,Prime Plus,Moshi,Narhe,67,73,,,No,,830,Cash,30,4,5
09-07-2026 03:42,03:42:58 AM,CNR7833534027,Success,CID1767925,Mini,Wanowrie,Aundh,64,55,,,No,,202,Credit Card,8,4.8,3.2
17-07-2026 23:51,11:51:33 PM,CNR6099614533,Driver not found,CID7495508,Auto,Kalyani Nagar,Magarpatta,,,,,,,,,,,
06-07-2026 16:15,04:15:32 PM,CNR2047378261,Success,CID4324757,Mini,Pimpri,Lohegaon,234,66,,,No,,240,Credit Card,10,4,3.5
03-07-2026 21:59,09:59:29 PM,CNR3288608509,Success,CID3033812,Auto,Swargate,Keshav Nagar,103,138,,,No,,225,Credit Card,7,5,2.5
11-07-2026 19:28,07:28:49 PM,CNR9842878460,Success,CID7719494,Prime Sedan,Wagholi,Bibwewadi,281,110,,,No,,718,Cash,19,3.5,4.2
10-07-2026 10:06,10:06:26 AM,CNR9017960933,Success,CID9489847,eBike,Koregaon Park,Ravet,87,140,,,No,,108,UPI,4,4.8,4.5
23-07-2026 19:35,07:35:28 PM,CNR7126578097,Canceled by Driver,CID9036162,Prime Sedan,Kalyani Nagar,Bhosari,,,,Customer related issue,,,,,,,
15-07-2026 15:04,03:04:25 PM,CNR9504301560,Canceled by Driver,CID6093494,Prime Sedan,Shivajinagar,Bibwewadi,,,,More than permitted people in there,,,,,,,
10-07-2026 18:10,06:10:49 PM,CNR5163451981,Success,CID1773395,Mini,Kharadi,Dhayari,125,136,,,No,,431,UPI,14,3.8,3
18-07-2026 19:47,07:47:41 PM,CNR1333646089,Success,CID8232986,Mini,Dhanori,Nigdi,29,48,,,No,,574,UPI,19,2.5,4.2
03-07-2026 20:19,08:19:45 PM,CNR8188852602,Success,CID6662263,Prime Sedan,Hadapsar,Tathawade,121,89,,,No,,781,UPI,22,4.2,3
21-07-2026 17:07,05:07:07 PM,CNR6625301649,Canceled by Customer,CID4340928,Prime Plus,Undri,Baner,,,Change of plans,,,,,,,,
05-07-2026 02:43,02:43:45 AM,CNR7869429022,Success,CID1981462,eBike,Dhanori,Dighi,286,68,,,No,,105,UPI,3,3.2,2
10-07-2026 20:51,08:51:59 PM,CNR1819464560,Success,CID5023044,Mini,Kalyani Nagar,Viman Nagar,170,89,,,No,,388,Cash,13,4.7,2
10-07-2026 03:45,03:45:19 AM,CNR5075759977,Success,CID6142218,Bike,Narhe,Kothrud,294,95,,,No,,129,Credit Card,4,3.8,2
15-07-2026 07:10,07:10:02 AM,CNR6224033150,Success,CID4934758,Mini,Vadgaon Budruk,Dhankawadi,95,47,,,No,,354,UPI,16,4.5,4
30-07-2026 17:22,05:22:26 PM,CNR6647604526,Success,CID9940015,Bike,Yerawada,Camp,266,76,,,No,,95,Cash,5,4,1
11-07-2026 03:33,03:33:15 AM,CNR4555891235,Canceled by Driver,CID8757242,Mini,Dighi,Chakan,,,,Customer related issue,,,,,,,
10-07-2026 22:56,10:56:38 PM,CNR7976002367,Success,CID5501475,Mini,Yerawada,Kharadi,124,42,,,No,,374,UPI,13,4.8,2
05-07-2026 02:11,02:11:26 AM,CNR6727969556,Canceled by Customer,CID3561811,Auto,Dhayari,Narhe,,,Wrong Address,,,,,,,,
12-07-2026 23:45,11:45:09 PM,CNR1900279285,Driver not found,CID7773163,Auto,Moshi,Warje,,,,,,,,,,,
06-07-2026 04:48,04:48:52 AM,CNR1327061523,Canceled by Driver,CID7760111,Auto,Bibwewadi,Chakan,,,,Customer related issue,,,,,,,
05-07-2026 16:18,04:18:11 PM,CNR8072056082,Success,CID2447451,Bike,Koregaon Park,Katraj,179,141,,,No,,103,UPI,2,1,4.5
26-07-2026 20:49,08:49:11 PM,CNR5532165140,Canceled by Customer,CID4548832,eBike,Undri,Pimpri,,,Driver asked to cancel,,,,,,,,
03-07-2026 08:15,08:15:56 AM,CNR6236838701,Canceled by Driver,CID8038586,Auto,Wagholi,Chakan,,,,More than permitted people in there,,,,,,,
23-07-2026 02:30,02:30:25 AM,CNR4066181766,Success,CID4169696,Prime Sedan,Ambegaon,Bibwewadi,147,35,,,No,,349,Cash,13,4.8,4.7
07-07-2026 23:05,11:05:55 PM,CNR3037258296,Canceled by Driver,CID9399098,Auto,Dhanori,Vishrantwadi,,,,More than permitted people in there,,,,,,,
01-07-2026 08:45,08:45:58 AM,CNR4709913650,Canceled by Driver,CID1998937,Auto,Viman Nagar,Ravet,,,,Customer related issue,,,,,,,
25-07-2026 19:46,07:46:39 PM,CNR9732574385,Success,CID2169110,Prime Sedan,Shivajinagar,Dhayari,217,50,,,No,,351,Debit Card,8,3.8,1
22-07-2026 10:16,10:16:25 AM,CNR6659175464,Success,CID5045125,Bike,Karve Nagar,Hadapsar,254,40,,,No,,86,Credit Card,4,4,3.2
11-07-2026 09:08,09:08:04 AM,CNR8861762428,Success,CID2041587,Mini,Ravet,Pirangut,225,19,,,No,,604,Credit Card,19,3.5,3
03-07-2026 23:04,11:04:55 PM,CNR3055310010,Success,CID1866201,Prime Plus,Punawale,Wagholi,44,84,,,No,,1256,Cash,35,1,4
12-07-2026 21:46,09:46:05 PM,CNR5045541312,Success,CID1254959,Prime Sedan,Yerawada,Katraj,27,103,,,No,,665,UPI,17,5,5
06-07-2026 19:31,07:31:07 PM,CNR7582322730,Success,CID9488618,Auto,Dighi,Chakan,304,48,,,No,,275,UPI,15,4.7,2.5
29-07-2026 06:30,06:30:09 AM,CNR1363610730,Success,CID9452855,Prime Sedan,Kalyani Nagar,Narhe,228,50,,,No,,395,Debit Card,15,4.2,4.8
17-07-2026 15:14,03:14:42 PM,CNR6058976803,Success,CID7208446,Auto,Ravet,Bhosari,84,137,,,No,,251,UPI,10,4,3.5
31-07-2026 05:21,05:21:11 AM,CNR6564670454,Success,CID5938858,Prime Sedan,Vadgaon Budruk,Dhanori,277,149,,,No,,300,UPI,8,3.2,4.5
11-07-2026 05:07,05:07:48 AM,CNR9904488805,Success,CID3401670,Mini,Dighi,Shivajinagar,51,94,,,No,,311,Cash,8,4.7,2
18-07-2026 15:53,03:53:53 PM,CNR5595616884,Canceled by Customer,CID1838122,Prime Sedan,Bavdhan,Undri,,,Driver is not moving towards pickup location,,,,,,,,
06-07-2026 01:29,01:29:15 AM,CNR8613008050,Canceled by Driver,CID6851803,Mini,Tathawade,Wakad,,,,The customer was coughing/sick,,,,,,,
25-07-2026 21:15,09:15:53 PM,CNR7877187791,Success,CID7179174,Bike,Bavdhan,Warje,87,74,,,No,,141,UPI,5,4.7,3.8
02-07-2026 03:25,03:25:00 AM,CNR4157733352,Canceled by Driver,CID6609957,Prime Plus,Magarpatta,Fatima Nagar,,,,Personal & Car related issues,,,,,,,
22-07-2026 14:07,02:07:52 PM,CNR8353651601,Success,CID6918203,Auto,Bibwewadi,Koregaon Park,141,39,,,No,,245,UPI,13,3,1
12-07-2026 16:45,04:45:31 PM,CNR1274102656,Success,CID5258886,Mini,Kharadi,Bavdhan,261,37,,,No,,746,Cash,23,2,4.5
18-07-2026 18:24,06:24:51 PM,CNR1878386391,Success,CID5067438,eBike,Dighi,Wakad,306,65,,,No,,107,Cash,4,5,4.8
19-07-2026 17:41,05:41:32 PM,CNR1144933178,Canceled by Driver,CID2957133,Auto,Viman Nagar,Undri,,,,The customer was coughing/sick,,,,,,,
23-07-2026 00:59,12:59:19 AM,CNR3990571596,Canceled by Customer,CID2713602,Auto,Pashan,Narhe,,,Change of plans,,,,,,,,
07-07-2026 14:46,02:46:46 PM,CNR1764957997,Success,CID2584943,Mini,Kharadi,Warje,105,106,,,No,,145,UPI,5,2,4.8
17-07-2026 09:41,09:41:26 AM,CNR6871790506,Success,CID5834303,Bike,Hinjawadi,Shivajinagar,119,119,,,No,,133,Cash,6,4,1
13-07-2026 09:45,09:45:41 AM,CNR3179304187,Success,CID2974912,Prime Sedan,Warje,Aundh,114,30,,,No,,717,UPI,29,4.5,2.5
10-07-2026 17:50,05:50:29 PM,CNR3994646766,Canceled by Driver,CID6991538,Mini,Undri,Kharadi,,,,The customer was coughing/sick,,,,,,,
16-07-2026 14:13,02:13:40 PM,CNR9639748238,Success,CID5978650,Auto,Vadgaon Budruk,Yerawada,66,40,,,No,,245,Cash,13,4.5,4
30-07-2026 08:42,08:42:02 AM,CNR6012316948,Success,CID7881102,Mini,Aundh,Fatima Nagar,146,74,,,Yes,Customer Demand,506,Cash,24,3.2,2
30-07-2026 00:48,12:48:51 AM,CNR3125672267,Canceled by Driver,CID7606882,Prime Plus,Wagholi,Warje,,,,More than permitted people in there,,,,,,,
10-07-2026 00:36,12:36:41 AM,CNR9324247275,Driver not found,CID4672231,Prime Plus,Moshi,Katraj,,,,,,,,,,,
27-07-2026 08:54,08:54:55 AM,CNR6553221352,Success,CID7993056,Auto,Magarpatta,Wagholi,302,28,,,No,,155,Cash,7,3.2,4.2
27-07-2026 06:52,06:52:03 AM,CNR4064699327,Success,CID5832843,Mini,Kharadi,Shivajinagar,249,25,,,No,,468,Cash,22,2.5,3.2
09-07-2026 14:07,02:07:47 PM,CNR9775824231,Success,CID6020111,Auto,Camp,Baner,230,33,,,Yes,Customer Demand,155,Cash,7,4.5,2
19-07-2026 08:48,08:48:01 AM,CNR6124355513,Driver not found,CID3555472,Mini,Vadgaon Budruk,Baner,,,,,,,,,,,
27-07-2026 03:39,03:39:02 AM,CNR6877540880,Success,CID1568518,eBike,Karve Nagar,Bavdhan,288,67,,,No,,66,UPI,2,4.8,4
17-07-2026 05:21,05:21:28 AM,CNR1615095654,Success,CID1616973,Auto,Warje,Shivajinagar,38,56,,,No,,411,Credit Card,14,3.8,4.2
12-07-2026 19:27,07:27:15 PM,CNR4502899422,Canceled by Customer,CID8617027,Auto,Ravet,Dhayari,,,Driver asked to cancel,,,,,,,,
20-07-2026 00:04,12:04:37 AM,CNR8760457504,Success,CID5123331,Mini,Bibwewadi,Yerawada,269,15,,,No,,335,Cash,15,3.5,3.2
05-07-2026 00:31,12:31:30 AM,CNR3995289666,Success,CID8598400,Mini,Bhosari,Wakad,263,28,,,No,,282,Debit Card,9,4.2,4.2
05-07-2026 01:34,01:34:03 AM,CNR7104008826,Success,CID1350021,Prime Plus,Kharadi,Bavdhan,92,67,,,No,,878,Cash,22,2,3.2
26-07-2026 12:03,12:03:26 PM,CNR9966913607,Driver not found,CID6888018,Auto,Pirangut,Bibwewadi,,,,,,,,,,,
02-07-2026 18:34,06:34:18 PM,CNR4588965067,Success,CID2375952,eBike,Nigdi,Akurdi,290,129,,,No,,98,Credit Card,6,3.8,4.8
25-07-2026 05:16,05:16:26 AM,CNR7248419462,Canceled by Customer,CID8276154,Auto,Karve Nagar,Shivajinagar,,,Driver is not moving towards pickup location,,,,,,,,
10-07-2026 10:37,10:37:59 AM,CNR2687724721,Canceled by Driver,CID1263083,Prime Plus,Camp,Nigdi,,,,The customer was coughing/sick,,,,,,,
16-07-2026 06:29,06:29:59 AM,CNR9568314062,Success,CID3103968,Mini,Swargate,Undri,294,140,,,Yes,Customer Demand,240,Cash,10,4.5,4
18-07-2026 11:35,11:35:28 AM,CNR7862090069,Driver not found,CID1847251,Auto,Bavdhan,Aundh,,,,,,,,,,,
24-07-2026 23:54,11:54:40 PM,CNR7483734100,Success,CID5748043,Mini,Bavdhan,Viman Nagar,25,97,,,No,,370,UPI,11,3,4
27-07-2026 20:16,08:16:37 PM,CNR3209495035,Canceled by Driver,CID5743689,Auto,Hadapsar,Akurdi,,,,The customer was coughing/sick,,,,,,,
25-07-2026 20:28,08:28:48 PM,CNR2668393160,Success,CID8431670,Prime Sedan,Hinjawadi,Undri,287,45,,,No,,1253,UPI,32,4.7,2
18-07-2026 14:51,02:51:52 PM,CNR8283914044,Canceled by Driver,CID1851779,Mini,Baner,Viman Nagar,,,,Customer related issue,,,,,,,
